,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa,mirova_numhot,mirova_class,mirova_radiance,max_nti,max_eti,max_dnti,max_deti,max_dnti_z,max_deti_z
16587,2012-04-02 11:48:00,N,0.0058706487,0.0,False,,0.0,,,,,,,,,,,121.03271177695365,-31.032711776953644,0.0,False,0.0,-0.9688592,0.0043902993,0.0036433563,0.0034287795,2.8807461,3.243433
17458,2012-04-02 13:30:00,N,0.84297293,3.0,True,175887.03077868372,3.0,175887.03077868372,260.5158386230469,267.8049621582031,268.21734619140625,7.28912353515625,263.3204040527344,263.73931884765625,4.48455810546875,222293.36699328662,0.3870483182855844,114.98334471021488,-24.983344710214872,0.0,False,0.0,-0.9637621,0.0038206577,0.00597281,0.0021828637,5.046728,2.6599782
4281,2012-04-02 23:18:00,D,0.00010995871,0.0,False,,0.0,,,,,,,,,,,48.011637473589225,41.988362526410775,0.0,False,0.0,-0.946658,0.005021751,0.0040447935,0.0026589483,3.3323767,2.9971542
18712,2012-04-03 01:00:00,D,0.0027329663,0.0,False,,0.0,,,,,,,,,,,52.463179114199185,37.536820885800815,0.0,False,0.0,-0.9053305,0.04024142,0.0067746043,0.00687813,3.3554294,3.3535137
814,2012-04-03 13:12:00,N,0.00023822239,0.0,False,,0.0,,,,,,,,,,,116.14024044428434,-26.14024044428434,0.0,False,0.0,-0.9706839,0.0030582547,0.0020895228,0.001891762,2.5931854,2.7058206
6604,2012-04-03 14:48:00,N,0.00045241506,0.0,False,,0.0,,,,,,,,,,,106.1474858583535,-16.14748585835351,0.0,False,0.0,-0.97284883,0.004075587,0.0038202181,0.0037450641,3.2942603,3.9795349
15786,2012-04-03 23:00:00,D,0.00042877972,0.0,False,,0.0,,,,,,,,,,,47.740448227688454,42.259551772311546,0.0,False,0.0,-0.8278782,0.052981198,0.043160297,0.030983783,3.5699646,3.16834
2554,2012-04-04 00:42:00,D,2.7546059e-05,0.0,False,,0.0,,,,,,,,,,,50.75350421776954,39.24649578223046,0.0,False,0.0,-0.7891273,0.017849684,0.009956948,0.009002723,3.3445375,3.5627441
5908,2012-04-04 12:54:00,N,0.00037096086,0.0,False,,0.0,,,,,,,,,,,117.10787675909464,-27.10787675909463,0.0,False,0.0,-0.9624609,0.0034459233,0.005032301,0.0023144037,3.8725886,3.4966648
14403,2012-04-04 14:30:00,N,0.32166326,0.0,False,,0.0,,,,,,,,,,,107.94835402548658,-17.948354025486584,0.0,False,0.0,-0.96782863,0.005278647,0.004493974,0.0034727901,3.1308124,3.3057446
16720,2012-04-05 00:24:00,D,0.00077160634,0.0,False,,0.0,,,,,,,,,,,49.25550029881317,40.74449970118683,0.0,False,0.0,-0.8354834,0.043300807,0.03537081,0.035340294,3.0016034,2.9214337
3602,2012-04-05 12:36:00,N,1.1344081e-05,0.0,False,,0.0,,,,,,,,,,,117.87398151225453,-27.873981512254527,0.0,False,0.0,-0.9776581,0.0021470785,0.002504617,0.0022932664,3.2708588,3.2807622
6527,2012-04-05 14:12:00,N,2.669975e-05,0.0,False,,0.0,,,,,,,,,,,109.62348865528347,-19.623488655283474,0.0,False,0.0,-0.9759715,0.002330482,0.002335608,0.0024966374,2.9973166,3.2593977
18446,2012-04-05 22:24:00,D,0.0024775483,0.0,False,,0.0,,,,,,,,,,,48.02433821035086,41.97566178964914,0.0,False,0.0,-0.93966347,0.009593964,0.0055131465,0.0035206527,3.3919673,2.7651558
3562,2012-04-06 00:00:00,D,0.033689618,0.0,False,,0.0,,,,,,,,,,,47.74228896366977,42.25771103633023,0.0,False,0.0,-0.94376075,0.011998713,0.009114675,0.006734304,5.161555,4.8101907
16766,2012-04-06 12:12:00,N,0.48822713,1.0,False,,0.0,,,,,,,,,,,118.69157564647256,-28.691575646472565,0.0,False,0.0,-0.96340984,0.005162239,0.006492056,0.0034337267,3.7147343,2.6967063
13221,2012-04-06 13:54:00,N,0.00056870823,0.0,False,,0.0,,,,,,,,,,,111.15851902973048,-21.15851902973048,0.0,False,0.0,-0.96159875,0.00359869,0.0063526183,0.00351464,3.1408339,3.6401014
16051,2012-04-06 22:06:00,D,9.25401e-05,0.0,False,,0.0,,,,,,,,,,,48.5688818721193,41.4311181278807,0.0,False,0.0,-0.83189124,0.029661894,0.012779109,0.010660782,3.1261418,2.7229328
19279,2012-04-06 23:42:00,D,0.020336593,0.0,False,,0.0,,,,,,,,,,,46.81515567063766,43.18484432936234,0.0,False,0.0,-0.86254966,0.053298593,0.021664307,0.019976303,3.5232239,4.200019
3347,2012-04-07 11:54:00,N,5.0066716e-05,0.0,False,,0.0,,,,,,,,,,,118.94930600461382,-28.949306004613824,0.0,False,0.0,-0.9630901,0.003769517,0.0046360865,0.0048764125,4.1170335,4.3913527
16142,2012-04-07 13:36:00,N,0.0005626655,0.0,False,,0.0,,,,,,,,,,,112.53917688365144,-22.539176883651443,0.0,False,0.0,-0.9597202,0.006259024,0.004239723,0.004522413,2.7553847,2.9596205
1175,2012-04-07 23:24:00,D,7.993543e-05,0.0,False,,0.0,,,,,,,,,,,46.15798218945571,43.84201781054429,0.0,False,0.0,-0.90509206,0.040495098,0.007785164,0.008456551,3.2393372,3.4346864
12574,2012-04-08 01:06:00,D,0.00077928463,0.0,False,,0.0,,,,,,,,,,,51.320730937771586,38.679269062228414,0.0,False,0.0,-0.9161843,0.010451436,0.006003827,0.004981488,3.2217286,3.1355746
18034,2012-04-08 13:18:00,N,1.8986097e-05,0.0,False,,0.0,,,,,,,,,,,113.75156790472727,-23.751567904727263,0.0,False,0.0,-0.9800377,0.0033663511,0.0023516044,0.0026119426,2.7681715,3.0912344
16518,2012-04-08 14:54:00,N,0.00059660384,0.0,False,,0.0,,,,,,,,,,,103.5922523256965,-13.592252325696503,0.0,False,0.0,-0.96285194,0.004977584,0.0059057623,0.0030465499,3.3599954,2.8868785
12118,2012-04-08 23:06:00,D,0.0020155094,0.0,False,,0.0,,,,,,,,,,,45.78093184160891,44.21906815839109,0.0,False,0.0,-0.77381647,0.07628119,0.040218733,0.045348458,2.8888624,3.9479527
11987,2012-04-09 00:48:00,D,0.0026648678,0.0,False,,0.0,,,,,,,,,,,49.50416016573666,40.49583983426334,0.0,False,0.0,-0.75986093,0.10310751,0.06793981,0.06832605,3.9475434,3.925269
1629,2012-04-09 13:00:00,N,8.393846e-06,0.0,False,,0.0,,,,,,,,,,,114.78250812031253,-24.782508120312524,0.0,False,0.0,-0.98289204,0.002459526,0.002846256,0.0028157383,3.5616581,3.5456512
13890,2012-04-09 14:36:00,N,0.052900665,0.0,False,,0.0,,,,,,,,,,,105.42426103280296,-15.424261032802955,0.0,False,0.0,-0.98465365,0.005792618,0.0061865747,0.006056875,3.5156736,3.49333
12759,2012-04-09 22:48:00,D,0.0035063857,0.0,False,,0.0,,,,,,,,,,,45.68896675952927,44.31103324047073,0.0,False,0.0,-0.72098786,0.07805598,0.060546927,0.03433288,4.0422564,3.7227545
5473,2012-04-10 00:30:00,D,0.0036002046,0.0,False,,0.0,,,,,,,,,,,47.89382012550109,42.10617987449891,0.0,False,0.0,-0.81641275,0.049802423,0.039693967,0.024091683,3.4289756,3.037278
19051,2012-04-10 12:42:00,N,0.014543585,0.0,False,,0.0,,,,,,,,,,,115.61989955783984,-25.619899557839844,0.0,False,0.0,-0.9776424,0.0023038983,0.004775755,0.002307184,4.1110096,2.716615
10074,2012-04-10 14:18:00,N,0.08659368,0.0,False,,0.0,,,,,,,,,,,107.1357373916262,-17.135737391626193,0.0,False,0.0,-0.98178387,0.005319655,0.0047040805,0.0050931126,2.4631793,2.7425673
9999,2012-04-10 22:30:00,D,0.38691953,0.0,False,,0.0,,,,,,,,,,,45.88130488655683,44.11869511344317,7.0,True,3537884.576499397,-0.7414257,0.19857675,0.05812548,0.057339653,7.807043,7.7885613
13655,2012-04-11 00:12:00,D,0.0049181874,0.0,False,,0.0,,,,,,,,,,,46.51172451675984,43.48827548324016,0.0,False,0.0,-0.9427805,0.016745687,0.0051858127,0.0036484897,5.6251116,4.3929133
15987,2012-04-11 12:18:00,N,2.926166e-05,0.0,False,,0.0,,,,,,,,,,,116.54095739760524,-26.540957397605233,0.0,False,0.0,-0.9750565,0.0040585995,0.0037225708,0.0043441504,3.0157523,3.5563576
9802,2012-04-11 14:00:00,N,3.6013505e-05,0.0,False,,0.0,,,,,,,,,,,108.71289978796842,-18.71289978796842,0.0,False,0.0,-0.97062474,0.0031396747,0.002579905,0.002530314,3.378616,3.313373
11674,2012-04-11 22:12:00,D,0.00026098685,0.0,False,,0.0,,,,,,,,,,,46.35139948637213,43.64860051362787,0.0,False,0.0,-0.8570774,0.025134861,0.012421273,0.013899103,3.5150104,3.85674
17599,2012-04-11 23:48:00,D,0.0022006514,0.0,False,,0.0,,,,,,,,,,,45.17751536428955,44.82248463571045,0.0,False,0.0,-0.78642136,0.08003372,0.037197046,0.03438943,3.7666912,3.7473686
19290,2012-04-12 12:00:00,N,1.5878324e-05,0.0,False,,0.0,,,,,,,,,,,116.88789514894874,-26.88789514894874,0.0,False,0.0,-0.97322375,0.0027419925,0.002524659,0.002677843,3.1176035,3.3160434
1804,2012-04-12 13:42:00,N,2.4926921e-05,0.0,False,,0.0,,,,,,,,,,,110.14203661707084,-20.142036617070843,0.0,False,0.0,-0.97022706,0.0032455325,0.0016356856,0.0016881377,2.839051,3.05476
12271,2012-04-12 23:30:00,D,0.024432879,0.0,False,,0.0,,,,,,,,,,,44.40635627114384,45.59364372885616,0.0,False,0.0,-0.8003379,0.07550132,0.069920495,0.046129473,3.439523,3.219539
6043,2012-04-13 01:12:00,D,0.01196848,0.0,False,,0.0,,,,,,,,,,,50.28321154246831,39.71678845753169,0.0,False,0.0,-0.8180355,0.048297524,0.04836619,0.02654612,3.1276586,2.8174255
17433,2012-04-13 13:24:00,N,6.504858e-06,0.0,False,,0.0,,,,,,,,,,,111.40973509495083,-21.40973509495084,0.0,False,0.0,-0.9802001,0.0021417737,0.0019900575,0.0021170154,2.7223938,2.8879228
5670,2012-04-13 15:06:00,N,0.0009810136,0.0,False,,0.0,,,,,,,,,,,100.33633444552363,-10.336334445523628,0.0,False,0.0,-0.97891676,0.003614068,0.003301017,0.002999775,3.1661901,3.0121756
9362,2012-04-13 23:12:00,D,7.3709357e-06,0.0,False,,0.0,,,,,,,,,,,43.92100302872274,46.07899697127726,0.0,False,0.0,-0.95245117,0.003256321,0.0022819564,0.0026710555,2.6904106,3.3280945
983,2012-04-14 00:54:00,D,0.005832237,0.0,False,,0.0,,,,,,,,,,,48.363976197018914,41.636023802981086,0.0,False,0.0,-0.86324793,0.07901281,0.024945572,0.023099259,5.9464045,5.5131636
6368,2012-04-14 13:06:00,N,0.57443607,3.0,True,129921.09008980483,3.0,129921.09008980483,265.7702331542969,270.51031494140625,271.5108642578125,4.740081787109375,268.9318542480469,269.7062072753906,1.578460693359375,171261.34848396285,0.3332584617118835,112.50317154144172,-22.50317154144172,0.0,False,0.0,-0.96127605,0.0047153234,0.0046452954,0.0019884035,5.1575813,2.7544954
6138,2012-04-14 14:42:00,N,0.00036154393,0.0,False,,0.0,,,,,,,,,,,102.9601900349981,-12.960190034998107,0.0,False,0.0,-0.96764374,0.0061985254,0.0039195567,0.0038079768,3.257045,3.4126222
4298,2012-04-14 22:54:00,D,0.00222461,0.0,False,,0.0,,,,,,,,,,,43.72920107154503,46.27079892845497,0.0,False,0.0,-0.80641186,0.06510913,0.02714888,0.027518906,2.9804893,3.072026
8414,2012-04-15 00:36:00,D,0.0054092137,0.0,False,,0.0,,,,,,,,,,,46.64459560177868,43.35540439822132,0.0,False,0.0,-0.792922,0.06216055,0.041767,0.037929416,3.1155896,3.1233897
8262,2012-04-15 12:48:00,N,0.0020404733,0.0,False,,0.0,,,,,,,,,,,113.41044264436744,-23.41044264436744,0.0,False,0.0,-0.96483475,0.0049693584,0.0035221353,0.0026259199,3.738791,3.0424361
14420,2012-04-15 14:24:00,N,0.000612734,0.0,False,,0.0,,,,,,,,,,,104.70945953804632,-14.709459538046318,0.0,False,0.0,-0.96396905,0.0047907233,0.0060831904,0.0041015446,4.175176,3.444809
6315,2012-04-15 22:36:00,D,0.0063869855,0.0,False,,0.0,,,,,,,,,,,43.83245987141728,46.16754012858272,0.0,False,0.0,-0.709548,0.1451273,0.071342155,0.076011345,3.8311048,4.576798
19551,2012-04-16 00:18:00,D,0.12751491,0.0,False,,0.0,,,,,,,,,,,45.148852475437586,44.851147524562414,0.0,False,0.0,-0.895748,0.048099637,0.024630815,0.024661332,5.7821503,6.1742344
4868,2012-04-16 12:24:00,N,0.007046797,0.0,False,,0.0,,,,,,,,,,,114.43125368941358,-24.431253689413573,0.0,False,0.0,-0.96939033,0.0024456382,0.002092369,0.0023212507,3.423868,3.9513042
12062,2012-04-16 14:06:00,N,0.00024473906,0.0,False,,0.0,,,,,,,,,,,106.32973579597696,-16.329735795976962,0.0,False,0.0,-0.9631164,0.0036485195,0.0034077913,0.0019823983,3.7777274,2.7955608
15105,2012-04-16 22:18:00,D,0.0037186916,0.0,False,,0.0,,,,,,,,,,,44.22582754119124,45.77417245880876,0.0,False,0.0,-0.7970964,0.06692791,0.028342009,0.021113776,3.2830586,3.0217497
16482,2012-04-16 23:54:00,D,0.01755554,0.0,False,,0.0,,,,,,,,,,,43.65493983979406,46.34506016020594,0.0,False,0.0,-0.8531296,0.06033188,0.038825244,0.02406618,4.529035,3.8580887
16740,2012-04-17 12:06:00,N,0.42448545,0.0,False,,0.0,,,,,,,,,,,114.8648323903787,-24.864832390378687,0.0,False,0.0,-0.96780187,0.003386438,0.0040763617,0.0026291609,4.189234,2.930146
10838,2012-04-17 13:48:00,N,0.014462149,0.0,False,,0.0,,,,,,,,,,,107.80780751538794,-17.807807515387935,0.0,False,0.0,-0.96406776,0.002780676,0.003548041,0.002543725,3.4622152,3.5779176
13933,2012-04-17 23:36:00,D,0.0034018003,0.0,False,,0.0,,,,,,,,,,,42.76925213464558,47.23074786535442,0.0,False,0.0,-0.7328787,0.10115999,0.06802975,0.053726643,3.8147688,3.8745701
13665,2012-04-18 01:18:00,D,0.0014940884,0.0,False,,0.0,,,,,,,,,,,49.354722456885945,40.645277543114055,0.0,False,0.0,-0.8042242,0.108350396,0.044005267,0.07008477,3.2246065,7.480326
9340,2012-04-18 11:48:00,N,5.0278784e-05,0.0,False,,0.0,,,,,,,,,,,115.08357261364293,-25.083572613642932,0.0,False,0.0,-0.9807441,0.005477369,0.006037757,0.0045538396,3.915703,2.9423628
5320,2012-04-18 13:30:00,N,6.030396e-05,0.0,False,,0.0,,,,,,,,,,,109.13069904440351,-19.130699044403517,0.0,False,0.0,-0.9727702,0.0036010742,0.0032983199,0.0019606352,3.6067615,2.6631234
11686,2012-04-18 23:18:00,D,0.10835138,0.0,False,,0.0,,,,,,,,,,,42.17415141264071,47.82584858735929,0.0,False,0.0,-0.69171137,0.094293416,0.10282111,0.08597541,4.5888863,4.626517
6551,2012-04-19 01:00:00,D,0.018403133,0.0,False,,0.0,,,,,,,,,,,47.338580387492414,42.661419612507586,0.0,False,0.0,-0.75430626,0.07772499,0.09197221,0.04534407,6.2071233,3.5741253
13200,2012-04-19 13:12:00,N,8.6536376e-05,0.0,False,,0.0,,,,,,,,,,,110.2859282123155,-20.2859282123155,0.0,False,0.0,-0.9686861,0.0033387542,0.0020164251,0.0019134283,2.9323184,2.9804785
19203,2012-04-19 14:48:00,N,0.0005815577,0.0,False,,0.0,,,,,,,,,,,100.57164726903525,-10.57164726903526,0.0,False,0.0,-0.9712445,0.003703475,0.003699787,0.0032019094,3.458829,3.2283664
8334,2012-04-19 23:00:00,D,0.7922357,7.0,True,4726389.722894416,7.0,4726389.722894416,290.9981994628906,308.8090515136719,310.584716796875,17.81085205078125,260.9515686035156,261.4046630859375,47.85748291015625,5597215.309634977,0.8481565009038448,41.880449863235576,48.119550136764424,0.0,False,0.0,-0.70519376,0.12488437,0.0806859,0.06077318,4.085621,3.5896988
3745,2012-04-20 00:42:00,D,0.07500406,0.0,False,,0.0,,,,,,,,,,,45.515018916841974,44.484981083158026,0.0,False,0.0,-0.7166787,0.12771976,0.08511353,0.0713077,3.7898505,3.6892564
5440,2012-04-20 12:54:00,N,0.2334436,0.0,False,,0.0,,,,,,,,,,,111.26179319752836,-21.261793197528366,0.0,False,0.0,-0.9640396,0.0048523545,0.0038107112,0.00244008,2.959621,2.3854344
14235,2012-04-20 14:30:00,N,0.8386608,2.0,True,169061.34468653708,2.0,169061.34468653708,263.23052978515625,271.8662109375,271.8662109375,8.63568115234375,268.6996154785156,268.6996154785156,3.166595458984375,205149.3094020018,0.27528199999999997,102.36000423715616,-12.360004237156161,0.0,False,0.0,-0.95987946,0.004635215,0.008374102,0.0038124174,5.6971183,3.0488005
1700,2012-04-20 22:42:00,D,0.001050945,0.0,False,,0.0,,,,,,,,,,,41.892324147107644,48.107675852892356,0.0,False,0.0,-0.9380679,0.009411335,0.008822791,0.0081895515,3.9783452,4.6016192
16833,2012-04-21 00:24:00,D,0.6044251,3.0,True,480602.50271421426,3.0,480602.50271421426,275.287353515625,284.0704650878906,286.34710693359375,8.783111572265625,275.3265075683594,277.24993896484375,8.74395751953125,539581.8235550871,0.3139212782440781,43.90937121656621,46.09062878343379,0.0,False,0.0,-0.84389335,0.10798043,0.01831095,0.0082023665,7.3672166,4.388004
19490,2012-04-21 12:30:00,N,1.5276884e-05,0.0,False,,0.0,,,,,,,,,,,112.37886551364207,-22.378865513642072,0.0,False,0.0,-0.9810989,0.00339818,0.0031263381,0.003054805,3.0624905,2.9992366
7304,2012-04-21 14:12:00,N,0.07374054,0.0,False,,0.0,,,,,,,,,,,104.02425069164241,-14.024250691642408,0.0,False,0.0,-0.963764,0.0045672655,0.0033991411,0.0026190355,3.3312752,2.9032378
17617,2012-04-21 22:24:00,D,0.0008900406,0.0,False,,0.0,,,,,,,,,,,42.20676898102211,47.79323101897789,0.0,False,0.0,-0.91725725,0.009762228,0.0067260787,0.005539663,2.787173,2.539774
2729,2012-04-22 00:00:00,D,0.0013217579,0.0,False,,0.0,,,,,,,,,,,42.25805687149973,47.74194312850027,0.0,False,0.0,-0.87681663,0.046889424,0.031238228,0.020498686,4.782997,4.419644
16783,2012-04-22 12:12:00,N,0.23321736,0.0,False,,0.0,,,,,,,,,,,112.89666556971532,-22.896665569715324,0.0,False,0.0,-0.9630814,0.0037069917,0.004827827,0.002712816,4.620757,3.0532212
13008,2012-04-22 13:54:00,N,0.00058175233,0.0,False,,0.0,,,,,,,,,,,105.55163552308723,-15.55163552308723,0.0,False,0.0,-0.9597037,0.0024299622,0.0034262463,0.0022789761,3.3183756,3.4107106
15084,2012-04-22 22:06:00,D,0.0022022822,0.0,False,,0.0,,,,,,,,,,,42.81379862841241,47.18620137158759,0.0,False,0.0,-0.76427776,0.08772367,0.04467486,0.056735255,3.3389468,3.8514256
19248,2012-04-22 23:42:00,D,0.03918979,0.0,False,,0.0,,,,,,,,,,,41.25844844118461,48.74155155881539,0.0,False,0.0,-0.6727272,0.108834684,0.10995047,0.056645483,6.107384,3.5555084
2932,2012-04-23 11:54:00,N,0.0011229881,0.0,False,,0.0,,,,,,,,,,,113.20571455418548,-23.205714554185477,0.0,False,0.0,-0.97202027,0.0027270913,0.0061164796,0.0027839318,4.334175,3.184479
14971,2012-04-23 13:36:00,N,0.001423737,0.0,False,,0.0,,,,,,,,,,,106.92959374473875,-16.929593744738746,0.0,False,0.0,-0.9625384,0.002328217,0.0041187406,0.0018916652,4.5825386,3.051311
56,2012-04-23 23:24:00,D,0.0048033255,0.0,False,,0.0,,,,,,,,,,,40.5530025980436,49.4469974019564,0.0,False,0.0,-0.7936167,0.08274466,0.036018357,0.031821907,2.9868305,2.9584646
10927,2012-04-24 01:06:00,D,0.0011663104,0.0,False,,0.0,,,,,,,,,,,46.432907548832475,43.567092451167525,0.0,False,0.0,-0.8078007,0.045241892,0.029009804,0.02952002,3.194771,3.254104
15207,2012-04-24 13:18:00,N,0.0026932445,0.0,False,,0.0,,,,,,,,,,,108.14597018119527,-18.145970181195267,0.0,False,0.0,-0.9611305,0.0020483136,0.0032359585,0.0018656999,3.1347747,2.936975
19859,2012-04-24 14:54:00,N,0.0008460338,0.0,False,,0.0,,,,,,,,,,,98.27270975479381,-8.272709754793812,0.0,False,0.0,-0.9641801,0.0040742755,0.0043050274,0.0025845543,3.3998964,3.1221106
13840,2012-04-24 23:06:00,D,0.15735833,0.0,False,,0.0,,,,,,,,,,,40.15591247517198,49.84408752482802,0.0,False,0.0,-0.9328923,0.018146038,0.012623683,0.009852782,5.1978946,4.917335
13883,2012-04-25 00:48:00,D,0.12436396,0.0,False,,0.0,,,,,,,,,,,44.511257731511485,45.488742268488515,0.0,False,0.0,-0.83310306,0.06741178,0.056827143,0.031933986,8.12267,3.7511222
5058,2012-04-25 13:00:00,N,0.6086509,1.0,True,53469.0776549457,2.0,103616.39301495909,268.53656005859375,273.24285888671875,273.73077392578125,4.706298828125,270.9295654296875,271.6853942871094,2.31329345703125,130125.62167895435,0.24681846691250797,109.18927133163096,-19.189271331630962,0.0,False,0.0,-0.95757437,0.0021828413,0.0050393716,0.00195463,6.222696,3.4155
11960,2012-04-25 14:36:00,N,0.00031276498,0.0,False,,0.0,,,,,,,,,,,100.10132556543006,-10.10132556543006,0.0,False,0.0,-0.96495837,0.005716145,0.005622931,0.00510782,3.5003731,4.414577
10641,2012-04-25 22:48:00,D,0.0001595234,0.0,False,,0.0,,,,,,,,,,,40.074397582522465,49.925602417477535,0.0,False,0.0,-0.9145896,0.03949672,0.012534805,0.013039298,5.4107075,5.3680825
15971,2012-04-26 00:30:00,D,1.268871e-05,0.0,False,,0.0,,,,,,,,,,,42.80073247653017,47.19926752346983,0.0,False,0.0,-0.9408917,0.008993387,0.0027986914,0.0027620792,2.435092,2.3268952
9866,2012-04-26 12:42:00,N,0.00051860214,0.0,False,,0.0,,,,,,,,,,,110.04895992170378,-20.048959921703787,0.0,False,0.0,-0.9744244,0.0028303266,0.0031128079,0.0030093566,3.327882,3.2959487
648,2012-04-26 14:18:00,N,6.5941385e-05,0.0,False,,0.0,,,,,,,,,,,101.81034817879397,-11.810348178793971,0.0,False,0.0,-0.9810368,0.0040343404,0.0048371404,0.0048714727,3.001707,3.0443966
19206,2012-04-26 22:30:00,D,0.0015046846,0.0,False,,0.0,,,,,,,,,,,40.30780222193473,49.69219777806527,0.0,False,0.0,-0.73737687,0.15031844,0.049489297,0.036793984,5.6711516,3.5815
3097,2012-04-27 00:12:00,D,0.090320446,0.0,False,,0.0,,,,,,,,,,,41.32870035189278,48.67129964810722,0.0,False,0.0,-0.8993991,0.03944367,0.012138754,0.012794882,4.532968,4.444265
5501,2012-04-27 12:18:00,N,0.29625598,0.0,False,,0.0,,,,,,,,,,,110.99921852771827,-20.999218527718273,0.0,False,0.0,-0.9593006,0.0044175386,0.0035108775,0.0041009635,3.1472282,3.4415245
19003,2012-04-27 14:00:00,N,0.6599396,3.0,True,114146.26675034701,4.0,175151.30742887734,267.8547058105469,271.98291015625,274.0347595214844,4.128204345703125,269.6748046875,272.1584167480469,2.30810546875,220914.45919038175,0.3573264326882362,103.38744995720731,-13.387449957207316,0.0,False,0.0,-0.9576819,0.0024181604,0.004563272,0.0021319464,4.986962,3.1694846
2290,2012-04-27 22:12:00,D,0.0014600612,0.0,False,,0.0,,,,,,,,,,,40.84756133618957,49.15243866381043,0.0,False,0.0,-0.9369164,0.011374414,0.006934561,0.0067310706,4.8837934,4.914543
8401,2012-04-27 23:48:00,D,0.5687841,1.0,True,261918.36607969165,2.0,625224.0118123681,277.7226257324219,291.2946472167969,291.2946472167969,13.572021484375,280.484619140625,280.484619140625,10.810028076171875,678085.6295806038,0.27528199999999997,39.88432707829935,50.11567292170065,0.0,False,0.0,-0.91730314,0.026224375,0.023942076,0.009918153,7.0171933,3.6826215
15445,2012-04-28 12:00:00,N,0.000622107,0.0,False,,0.0,,,,,,,,,,,111.39604910340142,-21.396049103401428,0.0,False,0.0,-0.96398103,0.0041789412,0.0035410821,0.003108114,3.6680071,3.3674273
3293,2012-04-28 13:42:00,N,0.77236736,2.0,True,79431.44838457167,2.0,79431.44838457167,262.7414245605469,266.9445495605469,266.9445495605469,4.203125,257.4559020996094,257.4559020996094,9.4886474609375,87953.31341626077,0.27528199999999997,104.82044840451174,-14.820448404511733,2.0,True,79431.44838457167,-0.96198285,0.0065174103,0.005303301,0.004727252,5.5687146,5.7741156
12808,2012-04-28 23:30:00,D,0.002492578,0.0,False,,0.0,,,,,,,,,,,39.06893909518323,50.93106090481677,0.0,False,0.0,-0.95189875,0.0067041516,0.003619127,0.0036477372,3.8182476,3.9177966
9117,2012-04-29 01:12:00,D,2.1745136e-05,0.0,False,,0.0,,,,,,,,,,,45.650659643569256,44.349340356430744,0.0,False,0.0,-0.9588758,0.0050927997,0.0032088012,0.0033590496,2.8307242,3.0555654
17328,2012-04-29 13:24:00,N,3.230796e-05,0.0,False,,0.0,,,,,,,,,,,106.09749058117632,-16.09749058117631,0.0,False,0.0,-0.9700803,0.0023841858,0.0026798695,0.0024084523,3.626293,3.314291
12517,2012-04-29 15:00:00,D,0.024171598,0.0,False,,0.0,,,,,,,,,,,95.9166838119221,-5.916683811922103,0.0,False,0.0,-0.9735668,0.0024467707,0.002617605,0.0026851147,3.1328554,3.2412436
5815,2012-04-29 23:12:00,D,0.0041146865,0.0,False,,0.0,,,,,,,,,,,38.56770224784726,51.43229775215274,0.0,False,0.0,-0.73791933,0.08612347,0.059189945,0.06345835,3.752504,4.1442184
265,2012-04-30 00:54:00,D,0.1733034,0.0,False,,0.0,,,,,,,,,,,43.63807268763871,46.36192731236129,0.0,False,0.0,-0.76056963,0.047855735,0.032647185,0.030451305,3.8221977,3.0770826
7439,2012-04-30 13:06:00,N,0.051160127,0.0,False,,0.0,,,,,,,,,,,107.20728874582394,-17.207288745823952,0.0,False,0.0,-0.9626884,0.00393337,0.003417693,0.0023714155,3.2119718,3.2761717
5192,2012-04-30 14:42:00,N,0.00076647766,0.0,False,,0.0,,,,,,,,,,,97.93858116946502,-7.938581169465019,0.0,False,0.0,-0.9637456,0.0053722262,0.003751859,0.0031609312,2.6844509,3.0932577
4557,2012-04-30 22:54:00,D,0.007524028,0.0,False,,0.0,,,,,,,,,,,38.39125114082915,51.60874885917085,0.0,False,0.0,-0.80314666,0.047084868,0.06292587,0.038992606,3.2158616,3.5002983
11795,2012-05-01 00:36:00,D,0.045523822,0.0,False,,0.0,,,,,,,,,,,41.82888876519115,48.17111123480885,0.0,False,0.0,-0.7968145,0.06650895,0.06209445,0.04487498,2.677381,3.6049817
11631,2012-05-01 12:48:00,N,0.8972694,1.0,True,84993.24235096693,1.0,84993.24235096693,263.9664306640625,271.3155517578125,271.3155517578125,7.34912109375,266.7090148925781,266.7090148925781,4.606536865234375,87907.09731469586,0.13764099999999999,108.13937563355162,-18.13937563355162,1.0,True,84993.24235096693,-0.9596229,0.010469854,0.011306025,0.010783412,10.94831,10.719513
