,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
16753,2012-03-26 23:54:00,D,0.008029338,0.0,0.0,,0.0,,,,,,,,,,,59.56941720970717,30.430582790292828
10182,2012-03-27 12:00:00,N,0.00013394777,0.0,0.0,,0.0,,,,,,,,,,,114.66589117797102,-24.66589117797102
12016,2012-03-27 13:42:00,N,7.441658e-06,0.0,0.0,,0.0,,,,,,,,,,,106.17315029415983,-16.173150294159832
5114,2012-03-27 21:54:00,D,2.943345e-05,0.0,0.0,,0.0,,,,,,,,,,,56.518819084853114,33.481180915146886
1049,2012-03-27 23:30:00,D,1.2997866e-05,0.0,0.0,,0.0,,,,,,,,,,,57.94612713080526,32.05387286919474
11644,2012-03-28 11:42:00,N,9.397761e-06,0.0,0.0,,0.0,,,,,,,,,,,115.2619242207976,-25.2619242207976
927,2012-03-28 13:24:00,N,2.1615073e-05,0.0,0.0,,0.0,,,,,,,,,,,107.58318649924831,-17.583186499248313
4268,2012-03-28 21:36:00,D,0.00019068999,0.0,0.0,,0.0,,,,,,,,,,,56.53065921777933,33.46934078222067
14740,2012-03-28 23:12:00,D,0.002400692,0.0,0.0,,0.0,,,,,,,,,,,56.849741750140225,33.150258249859775
12871,2012-03-29 11:24:00,N,6.605675e-05,0.0,0.0,,0.0,,,,,,,,,,,115.67962273194243,-25.679622731942434
5446,2012-03-29 13:00:00,N,7.1454e-06,0.0,0.0,,0.0,,,,,,,,,,,109.40934344178336,-19.409343441783356
23498,2012-03-29 14:42:00,N,0.005466357,0.0,0.0,,0.0,,,,,,,,,,,98.75479816679166,-8.754798166791652
2689,2012-03-29 21:12:00,D,0.005898361,0.0,0.0,,0.0,,,,,,,,,,,56.99872866650572,33.00127133349428
12345,2012-03-29 22:54:00,D,0.013676647,0.0,0.0,,0.0,,,,,,,,,,,55.946818062621226,34.053181937378774
19552,2012-03-30 11:00:00,N,8.110809e-05,0.0,0.0,,0.0,,,,,,,,,,,116.07943810029289,-26.079438100292887
20360,2012-03-30 12:42:00,N,0.0036032319,0.0,0.0,,0.0,,,,,,,,,,,110.5284135882293,-20.528413588229295
8963,2012-03-30 14:24:00,N,0.00048329687,0.0,0.0,,0.0,,,,,,,,,,,100.46082147333628,-10.46082147333628
10069,2012-03-30 20:54:00,D,0.00010397364,0.0,0.0,,0.0,,,,,,,,,,,57.48365843719828,32.51634156280172
12680,2012-03-30 22:36:00,D,0.0005897152,0.0,0.0,,0.0,,,,,,,,,,,55.24638216323641,34.75361783676359
21731,2012-03-31 00:18:00,D,0.00030834344,0.0,0.0,,0.0,,,,,,,,,,,59.74015486348456,30.259845136515434
4085,2012-03-31 12:24:00,N,8.9610345e-05,0.0,0.0,,0.0,,,,,,,,,,,111.50352725263346,-21.503527252633457
12991,2012-03-31 14:06:00,N,2.6672002e-05,0.0,0.0,,0.0,,,,,,,,,,,102.0903048262681,-12.090304826268099
3199,2012-04-01 12:06:00,N,0.00012678215,0.0,0.0,,0.0,,,,,,,,,,,112.32423253801844,-22.324232538018432
11862,2012-04-01 13:48:00,N,0.0010690589,0.0,0.0,,0.0,,,,,,,,,,,103.63140467756631,-13.631404677566309
18526,2012-04-01 22:00:00,D,0.0019304606,0.0,0.0,,0.0,,,,,,,,,,,54.47773316461069,35.52226683538931
3636,2012-04-01 23:42:00,D,0.0002732942,0.0,0.0,,0.0,,,,,,,,,,,56.72578406198825,33.27421593801175
4917,2012-04-02 11:48:00,N,0.00090836454,0.0,0.0,,0.0,,,,,,,,,,,112.98109183049856,-22.98109183049856
