,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
19479,2012-04-12 23:30:00,D,0.008275286,0.0,0.0,,0.0,,,,,,,,,,,46.12139628116653,43.87860371883347
20230,2012-04-13 11:42:00,N,0.0019254327,0.0,0.0,,0.0,,,,,,,,,,,115.23954852107664,-25.239548521076635
11102,2012-04-13 13:24:00,N,0.0030774134,0.0,0.0,,0.0,,,,,,,,,,,108.84681418438299,-18.846814184382986
2267,2012-04-13 23:12:00,D,0.00027001687,0.0,0.0,,0.0,,,,,,,,,,,45.3874617189974,44.6125382810026
8268,2012-04-14 00:54:00,D,0.0015407077,0.0,0.0,,0.0,,,,,,,,,,,50.917015531405056,39.082984468594944
4609,2012-04-14 13:06:00,N,4.1106814e-05,0.0,0.0,,0.0,,,,,,,,,,,110.03945742102101,-20.039457421021005
2923,2012-04-14 14:42:00,N,0.030964917,0.0,0.0,,0.0,,,,,,,,,,,100.16626785783218,-10.166267857832187
7460,2012-04-14 22:54:00,D,0.00061300345,0.0,0.0,,0.0,,,,,,,,,,,44.92616440283308,45.07383559716692
129,2012-04-15 00:36:00,D,8.3671286e-05,0.0,0.0,,0.0,,,,,,,,,,,49.077689984150226,40.922310015849774
309,2012-04-15 12:48:00,N,0.00133429,0.0,0.0,,0.0,,,,,,,,,,,111.06340864553806,-21.063408645538054
16626,2012-04-15 14:24:00,N,0.00035880264,0.0,0.0,,0.0,,,,,,,,,,,101.9446220139136,-11.944622013913605
4733,2012-04-15 22:36:00,D,0.006070387,0.0,0.0,,0.0,,,,,,,,,,,44.7441945029656,45.2558054970344
11517,2012-04-16 00:18:00,D,0.01373203,0.0,0.0,,0.0,,,,,,,,,,,47.43357465846895,42.56642534153105
6943,2012-04-16 12:24:00,N,0.00033628245,0.0,0.0,,0.0,,,,,,,,,,,112.26618105271521,-22.266181052715204
19048,2012-04-16 14:06:00,N,0.0008109441,0.0,0.0,,0.0,,,,,,,,,,,103.60920485521648,-13.609204855216474
13561,2012-04-16 22:18:00,D,0.027353939,0.0,0.0,,0.0,,,,,,,,,,,44.84263801947299,45.15736198052701
15231,2012-04-16 23:54:00,D,0.001645421,0.0,0.0,,0.0,,,,,,,,,,,45.69354298627318,44.30645701372682
15030,2012-04-17 12:06:00,N,4.7988284e-05,0.0,0.0,,0.0,,,,,,,,,,,112.85559393468874,-22.855593934688745
